feature_set,features,horizon,response_type,dep_col,scale_col,nobs,country_n,year_min,year_max,rank,regressor_count,profile_country,profile_year,status,profile_z_values,beta_dep,se_beta_dep,p_beta_dep,beta_scale,se_beta_scale,p_beta_scale,denom_t,ratio,se_ratio,p_ratio,cumulative_ratio,cumulative_label
trade+liq,trade|liq,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",-0.001074840289268594,0.004871562800688169,0.8253761620546363,0.042178292658821025,0.0012781335918083145,0.0,32.99990934370703,-0.02548325741781313,0.11528611161635285,0.825058482755533,1.2463708910309428,K_Y_cumulative
trade+liq,trade|liq,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",0.009915374989140177,0.0041026185681523305,0.01565587279787861,0.04261735659243702,0.001050148659934693,0.0,40.58221299362256,0.23266048816598314,0.09706823697015747,0.016535536806937312,1.4790313791969258,K_Y_cumulative
trade+liq,trade|liq,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,POL,2025,OK,"{""liq"": 0.5755551475575922, ""trade"": -0.16113002632933232}",0.01526374768553994,0.0031066998855002895,8.961506601234959e-07,0.042917963800586045,0.0009105812562222403,0.0,47.13249202892806,0.35564939092780334,0.06746645068291475,1.3531333009630941e-07,1.8346807701247292,K_Y_cumulative
trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,531,27,2004,2023,12,12,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.0409976390224783,0.001400491214990861,0.0,0.0409976390224783,0.001400491214990861,0.0,29.273756653122476,1.0,4.930001489850233e-19,0.0,1.0,K_G_cumulative
trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,531,27,2004,2023,12,12,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.0032692062013851405,0.0026397179495048838,0.21554258145926708,0.0409976390224783,0.001400491214990861,0.0,29.273756653122476,-0.07974132850900734,0.06403619859443721,0.21303842128581651,0.9202586714909926,K_G_cumulative
trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,12,12,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.007636694931480911,0.0016815999904820215,5.590132751587262e-06,0.0409976390224783,0.0015638032103358437,0.0,26.21662287908567,-0.1862715784022061,0.04090339896413254,5.265066185700107e-06,0.7339870930887866,K_G_cumulative
trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,12,12,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.0039530538385390696,0.003605825669263702,0.27294906755033654,0.041000289307565205,0.001751350901513995,0.0,23.410665031274757,-0.0964152669481205,0.08430865304663572,0.25279009650927,0.6375718261406661,K_G_cumulative
trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.0029857681946577294,0.0023218405801856304,0.19846091791589315,0.04091542929466242,0.001880368572462957,0.0,21.75926033536622,-0.07297413826835332,0.053959210170770676,0.17624915263366203,0.5645976878723128,K_G_cumulative
trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.0006477141838124175,0.0036648724783351905,0.8597159160651251,0.040984187156996144,0.0019243026273398646,0.0,21.298202566844825,-0.015804002195560208,0.08998764535986856,0.8605892416531193,0.5487936856767526,K_G_cumulative
trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.0008910568830507196,0.0015882519657359332,0.5747771364160499,0.041102889199300004,0.0019813046047104732,0.0,20.745366008628615,-0.021678692189499287,0.039527714124075526,0.5833878606482212,0.5271149934872532,K_G_cumulative
trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,12,12,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.0015325034134227448,0.0012314941942952054,0.2133428130234083,0.04177409450717631,0.0018035211133476663,0.0,23.1625203597622,0.036685496873175266,0.028641414109091195,0.2002446208926223,0.5638004903604286,K_G_cumulative
trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,12,12,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.005504457677852328,0.0021847496528335894,0.011752455461327749,0.04196849348158504,0.001821753802175211,0.0,23.037412317445863,0.1311569041730692,0.05616399547123929,0.019530426096820097,0.6949573945334977,K_G_cumulative
trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,531,27,2004,2023,12,12,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.05470719744084265,0.012403547409578363,1.0308031697103814e-05,0.0409976390224783,0.001400491214990861,0.0,29.273756653122476,1.334398729908511,0.30172592905485573,9.754168487807746e-06,1.334398729908511,K_Y_cumulative
trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,531,27,2004,2023,12,12,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.031859385865247,0.019451759079635738,0.10144953160601311,0.0409976390224783,0.001400491214990861,0.0,29.273756653122476,0.7771029411664182,0.48466941220533577,0.10885365238021705,2.111501671074929,K_Y_cumulative
trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,12,12,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.011372434223179887,0.01256293670959599,0.36533988267997186,0.0409976390224783,0.0015638032103358437,0.0,26.21662287908567,-0.27739241805960035,0.3060078483801887,0.3646776557740361,1.834109253015329,K_Y_cumulative
trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,12,12,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.03264991671105501,0.011772153246191696,0.005545901677659337,0.041000289307565205,0.001751350901513995,0.0,23.410665031274757,-0.7963338128209397,0.265264380428313,0.002681784888240779,1.037775440194389,K_Y_cumulative
trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,12,12,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.007500344203372418,0.01954893007710163,0.701222815415026,0.04091542929466242,0.001880368572462957,0.0,21.75926033536622,-0.1833133449329558,0.47106031440028895,0.6971648370155217,0.8544620952614332,K_Y_cumulative
trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,12,12,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.01041257250845824,0.008488039088597861,0.2199223023211867,0.040984187156996144,0.0019243026273398646,0.0,21.298202566844825,-0.25406316998727585,0.2153998910194483,0.2382009869635764,0.6003989252741574,K_Y_cumulative
trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,12,12,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.018549918268093615,0.008307833724442012,0.02556065030455268,0.041102889199300004,0.0019813046047104732,0.0,20.745366008628615,-0.45130448563235126,0.201074522082934,0.02480257563756627,0.14909443964180613,K_Y_cumulative
trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,12,12,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.005772801588435024,0.012713732828735011,0.6497854124449329,0.04177409450717631,0.0018035211133476663,0.0,23.1625203597622,0.13819094480775215,0.3016693583434002,0.6468896204396828,0.2872853844495583,K_Y_cumulative
trade+liq+log_gdp_pc,trade|liq|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,12,12,POL,2025,OK,"{""liq"": 0.5755551475575922, ""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.011666949266487417,0.005040254373508475,0.020626395469617753,0.04196849348158504,0.001821753802175211,0.0,23.037412317445863,0.27799304427276256,0.12046933516521029,0.0210223157898064,0.5652784287223208,K_Y_cumulative
trade+log_gdp_pc,trade|log_gdp_pc,0,investment_path_over_initial_investment,gi_dyn_h0,gi_dyn0,531,27,2004,2023,10,10,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.03960071765988037,0.001477623937337931,0.0,0.03960071765988037,0.001477623937337931,0.0,26.80026809204549,1.0,4.9191051900859045e-18,0.0,1.0,K_G_cumulative
trade+log_gdp_pc,trade|log_gdp_pc,1,investment_path_over_initial_investment,gi_dyn_h1,gi_dyn0,531,27,2004,2023,10,10,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.004117629459493368,0.0028860685484975042,0.15365884598045843,0.03960071765988037,0.001477623937337931,0.0,26.80026809204549,-0.1039786575298597,0.07262039417948009,0.15219800379504633,0.8960213424701403,K_G_cumulative
trade+log_gdp_pc,trade|log_gdp_pc,2,investment_path_over_initial_investment,gi_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.006186540613538825,0.001814263828590231,0.0006497588385654396,0.03960071765988037,0.0016349018559362533,0.0,24.22207639932146,-0.15622294188386468,0.04653703406849307,0.0007880463498619594,0.7397984005862757,K_G_cumulative
trade+log_gdp_pc,trade|log_gdp_pc,3,investment_path_over_initial_investment,gi_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.0038369916056617877,0.0034883696805716406,0.27135898210036347,0.039601229649466045,0.0018306405616833293,0.0,21.63244411729385,-0.09689071878891829,0.08394567339588292,0.24841514283052302,0.6429076817973574,K_G_cumulative
trade+log_gdp_pc,trade|log_gdp_pc,4,investment_path_over_initial_investment,gi_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.0036474542645215263,0.0022024002176297777,0.09769612103494851,0.03953312251771931,0.0019748766448749633,0.0,20.018021186443416,-0.09226324742971379,0.05195774419857738,0.07577640721291146,0.5506444343676435,K_G_cumulative
trade+log_gdp_pc,trade|log_gdp_pc,5,investment_path_over_initial_investment,gi_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.0007445974761251667,0.0033199018745725373,0.8225371211334109,0.03973933724065856,0.002081570692502595,0.0,19.091034180963337,-0.01873703810448418,0.08407509932987003,0.8236438997974127,0.5319073962631593,K_G_cumulative
trade+log_gdp_pc,trade|log_gdp_pc,6,investment_path_over_initial_investment,gi_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.0013068915565483076,0.0014849895223163225,0.37882254697888285,0.039838341011645836,0.0021476019445570847,0.0,18.550151303696076,-0.032804868961944664,0.03823040471471353,0.3908465096524305,0.4991025273012147,K_G_cumulative
trade+log_gdp_pc,trade|log_gdp_pc,7,investment_path_over_initial_investment,gi_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.0018800190420340528,0.002110691868172502,0.3730835767276819,0.040309343311090554,0.0020795998688026385,0.0,19.383220741545475,0.046639783425020266,0.05075353415867964,0.3581235475100435,0.5457423107262349,K_G_cumulative
trade+log_gdp_pc,trade|log_gdp_pc,8,investment_path_over_initial_investment,gi_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.005887499064177917,0.002277041907567369,0.009721220759110638,0.04067807025406193,0.0020664050661041303,0.0,19.68542901937121,0.1447339814156995,0.061527302044676296,0.01865502272327202,0.6904762921419344,K_G_cumulative
trade+log_gdp_pc,trade|log_gdp_pc,0,output_over_initial_investment,y_dyn_h0,gi_dyn0,531,27,2004,2023,10,10,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.05433235361969418,0.009682163297004878,2.0047323801009043e-08,0.03960071765988037,0.001477623937337931,0.0,26.80026809204549,1.3720042673554493,0.23955295448349093,1.0200992717201984e-08,1.3720042673554493,K_Y_cumulative
trade+log_gdp_pc,trade|log_gdp_pc,1,output_over_initial_investment,y_dyn_h1,gi_dyn0,531,27,2004,2023,10,10,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.023576353068918986,0.01745299638436418,0.176743985065259,0.03960071765988037,0.001477623937337931,0.0,26.80026809204549,0.5953516618413275,0.44747943095595705,0.18336809774670293,1.9673559291967768,K_Y_cumulative
trade+log_gdp_pc,trade|log_gdp_pc,2,output_over_initial_investment,y_dyn_h2,gi_dyn0,531,27,2004,2023,10,10,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.009239916357137536,0.011839654440625074,0.43514304150114724,0.03960071765988037,0.0016349018559362533,0.0,24.22207639932146,-0.233326992619089,0.2988327376397105,0.43492330119446043,1.7340289365776878,K_Y_cumulative
trade+log_gdp_pc,trade|log_gdp_pc,3,output_over_initial_investment,y_dyn_h3,gi_dyn0,506,27,2004,2022,10,10,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.022090148851357645,0.010759473541318383,0.04006401800048076,0.039601229649466045,0.0018306405616833293,0.0,21.63244411729385,-0.5578147205753621,0.2516894941162352,0.026672242538836155,1.1762142160023257,K_Y_cumulative
trade+log_gdp_pc,trade|log_gdp_pc,4,output_over_initial_investment,y_dyn_h4,gi_dyn0,481,27,2004,2021,10,10,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.005931526903249964,0.018465446793731004,0.7480413752841302,0.03953312251771931,0.0019748766448749633,0.0,20.018021186443416,-0.15003942328591346,0.46095642553358307,0.7448057905861134,1.0261747927164122,K_Y_cumulative
trade+log_gdp_pc,trade|log_gdp_pc,5,output_over_initial_investment,y_dyn_h5,gi_dyn0,456,27,2004,2020,10,10,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.014099221710365319,0.007569544112132732,0.06251505177741912,0.03973933724065856,0.002081570692502595,0.0,19.091034180963337,-0.3547925730361694,0.20106300574566538,0.07763369801455866,0.6713822196802428,K_Y_cumulative
trade+log_gdp_pc,trade|log_gdp_pc,6,output_over_initial_investment,y_dyn_h6,gi_dyn0,431,27,2004,2019,10,10,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",-0.015227023450980388,0.008032568034800416,0.058004926712832416,0.039838341011645836,0.0021476019445570847,0.0,18.550151303696076,-0.3822203200311256,0.1889413285757689,0.04307750635683605,0.2891618996491172,K_Y_cumulative
trade+log_gdp_pc,trade|log_gdp_pc,7,output_over_initial_investment,y_dyn_h7,gi_dyn0,405,27,2004,2018,10,10,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.006160713451035365,0.009589486403724734,0.5205845698578149,0.040309343311090554,0.0020795998688026385,0.0,19.383220741545475,0.15283586744367356,0.2343766392114522,0.5143397988513156,0.44199776709279076,K_Y_cumulative
trade+log_gdp_pc,trade|log_gdp_pc,8,output_over_initial_investment,y_dyn_h8,gi_dyn0,378,27,2004,2017,10,10,POL,2025,OK,"{""log_gdp_pc"": 0.07401637081113775, ""trade"": -0.16113002632933232}",0.008130513736009436,0.005552311717552687,0.14309902718439305,0.04067807025406193,0.0020664050661041303,0.0,19.68542901937121,0.19987461758212485,0.1315100252958124,0.1285503889470414,0.6418723846749156,K_Y_cumulative
