estimation_id,feature_set,features,horizon,response_type,dep_col,scale_col,nobs,country_n,year_min,year_max,rank,regressor_count,status,equation_role,outcome_col,regressor_position,regressor,coefficient,std_error,t_stat,p_value
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h1,1,shock_G_I,-0.06854316803929478,0.02156296523391264,-3.1787450054176754,0.0014791415248565087
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h1,2,shock_G_C,-0.8228622767113548,0.18002690332025956,-4.57077393175797,4.8592626944454764e-06
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h1,3,trade_z_lag1,-0.019863935513749608,0.013160364192352824,-1.5093758214755235,0.131202768323057
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h1,4,debt_z_lag1,-0.10390906545538289,0.023982075717651357,-4.332780309708698,1.4723801683658166e-05
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h1,5,liq_z_lag1,0.028383672688001033,0.01247229200110881,2.2757383073999287,0.022861677121971402
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h1,6,shock_G_I_x_trade,-0.02628265109837488,0.029232614078772496,-0.8990865827993207,0.36860654417170613
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h1,7,shock_G_I_x_debt,-0.05552328779867924,0.025379540584985014,-2.187718395167791,0.02869012128174231
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h1,8,shock_G_I_x_liq,-0.025062150869001307,0.030584526544643675,-0.8194389026234734,0.41253604705726854
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h1,9,dlog_gi_lag1,-0.008573781568111716,0.017308170976325064,-0.4953603462687849,0.6203457804037695
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h1,10,dlog_gc_lag1,-0.4355488146353738,0.13704491310668132,-3.1781465270172045,0.0014821982388288912
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h1,11,dlog_y_lag1,-0.4769656353358676,0.2188426482723313,-2.179491242229549,0.029295194558338178
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h1,12,i_rate_lag1,-0.49761799971205817,0.3602839504977213,-1.381182811570191,0.16722275834842426
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,1,shock_G_I,0.040371866272002066,0.0007495812952837143,53.85922317701569,0.0
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,2,shock_G_C,0.001680942002882322,0.002525733067696052,0.6655263869256224,0.505713872089689
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,3,trade_z_lag1,-0.0001378333794313532,0.00014887805225338767,-0.9258139621330036,0.3545426699629066
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,4,debt_z_lag1,2.6191995898393555e-05,0.00023674572840181853,0.11063344658932552,0.9119070237403875
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,5,liq_z_lag1,-0.0001572863659511425,0.0001882461103292857,-0.835535808288482,0.4034160941470024
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,6,shock_G_I_x_trade,-0.0004826674577863014,0.0009736459165622713,-0.4957320208259011,0.6200834921096856
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,7,shock_G_I_x_debt,-0.0030214803288737143,0.0007315369074867486,-4.130318372116374,3.622612030396155e-05
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,8,shock_G_I_x_liq,0.0034263164496345123,0.0006184142545118166,5.540487504349793,3.0163076258915567e-08
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,9,dlog_gi_lag1,-0.002386769201999529,0.0008070529163710685,-2.9573887332341107,0.0031025670110258474
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,10,dlog_gc_lag1,0.021063386067849996,0.0038374022553631297,5.4889700547843105,4.0428414838089566e-08
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,11,dlog_y_lag1,0.018725387621344403,0.00498799159438349,3.7540936601475647,0.0001739698097000808
trade_plus_debt_plus_liq__h1__direct_debt_ratio,trade+debt+liq,trade|debt|liq,1,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h1,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,12,i_rate_lag1,-0.027392366158733993,0.007384572900488218,-3.709404257749693,0.0002077474972066451
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h2,1,shock_G_I,-0.04813569103572751,0.024366766898675975,-1.975464830270243,0.04821542196923101
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h2,2,shock_G_C,-0.9586479617771877,0.16439930575465264,-5.831216606278504,5.502470035168017e-09
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h2,3,trade_z_lag1,-0.0445686688036665,0.018238453444812976,-2.443664915916533,0.01453892305532234
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h2,4,debt_z_lag1,-0.16850523841077927,0.038455233794300825,-4.381854478173846,1.1767339827439827e-05
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h2,5,liq_z_lag1,0.03960411955429897,0.013609859294914622,2.909958045569009,0.0036147727605677638
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h2,6,shock_G_I_x_trade,-0.032022323313849785,0.036681437787176474,-0.872984409707204,0.38267157545323793
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h2,7,shock_G_I_x_debt,-0.0625937971796112,0.03183137082687028,-1.9664185221571726,0.04925028560892497
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h2,8,shock_G_I_x_liq,-0.021363599658500026,0.02714271937903266,-0.7870839822705121,0.43123270534732505
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h2,9,dlog_gi_lag1,0.008036987716973304,0.024315927294845142,0.33052359548208987,0.7410043668597912
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h2,10,dlog_gc_lag1,-0.5531016914982336,0.16548843046207753,-3.3422378226312293,0.0008310582284842827
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h2,11,dlog_y_lag1,-0.5714697178482306,0.22394987351415993,-2.5517751311080676,0.010717566656188504
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,numerator,debt_dyn_ratio_h2,12,i_rate_lag1,-0.7719143909206903,0.5340813144175305,-1.4453124834793007,0.1483701329952425
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,1,shock_G_I,0.040371866272002066,0.0007128833973466677,56.63179479598632,0.0
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,2,shock_G_C,0.001680942002882322,0.002488187578523107,0.6755688427156544,0.4993144290102953
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,3,trade_z_lag1,-0.0001378333794313532,0.00014314051277919358,-0.9629236108995425,0.3355858597110464
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,4,debt_z_lag1,2.6191995898393555e-05,0.00022419895749116063,0.11682478897978914,0.9069988994907798
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,5,liq_z_lag1,-0.0001572863659511425,0.00018183386804607586,-0.8650003854688217,0.38703857721688095
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,6,shock_G_I_x_trade,-0.0004826674577863014,0.0010765878830870787,-0.44833075438511266,0.6539145082865079
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,7,shock_G_I_x_debt,-0.0030214803288737143,0.0007242640891001351,-4.171793651439718,3.0221126088747496e-05
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,8,shock_G_I_x_liq,0.0034263164496345123,0.0005792344826731974,5.915249440644285,3.3137299570995538e-09
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,9,dlog_gi_lag1,-0.002386769201999529,0.0008310498247899262,-2.871992906806592,0.00407892122512532
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,10,dlog_gc_lag1,0.021063386067849996,0.004086625345685957,5.154224888779086,2.546821544768818e-07
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,11,dlog_y_lag1,0.018725387621344403,0.005354159811749894,3.497353138442165,0.0004698993581011557
trade_plus_debt_plus_liq__h2__direct_debt_ratio,trade+debt+liq,trade|debt|liq,2,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h2,gi_dyn0,531,27,2004,2023,12,12,OK,denominator,gi_dyn0,12,i_rate_lag1,-0.027392366158733993,0.006970523471710011,-3.92974304869733,8.503668393200492e-05
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,numerator,debt_dyn_ratio_h3,1,shock_G_I,-0.019118360786602052,0.025214231470509912,-0.7582369031934415,0.44830917268896364
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,numerator,debt_dyn_ratio_h3,2,shock_G_C,-1.0977354925059706,0.1466771493868349,-7.484025269750017,7.216449660063518e-14
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,numerator,debt_dyn_ratio_h3,3,trade_z_lag1,-0.07883421131123841,0.021208926563485254,-3.7170297645786943,0.00020157870286019453
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,numerator,debt_dyn_ratio_h3,4,debt_z_lag1,-0.23774776762580255,0.04974782647139145,-4.779058392883244,1.7611804412620558e-06
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,numerator,debt_dyn_ratio_h3,5,liq_z_lag1,0.05208406975946204,0.011329455988752339,4.597226010778459,4.2815310490329495e-06
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,numerator,debt_dyn_ratio_h3,6,shock_G_I_x_trade,-0.021997998919582595,0.028351367881585682,-0.7759060871934288,0.4378044382024697
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,numerator,debt_dyn_ratio_h3,7,shock_G_I_x_debt,-0.052133399580755024,0.03709827414010587,-1.4052782990353483,0.1599385387952299
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,numerator,debt_dyn_ratio_h3,8,shock_G_I_x_liq,-0.01883023875534767,0.029694081964467472,-0.6341411321582633,0.5259887214033694
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,numerator,debt_dyn_ratio_h3,9,dlog_gi_lag1,0.017277777357094144,0.024150540677465495,0.7154198983717072,0.4743496205951978
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,numerator,debt_dyn_ratio_h3,10,dlog_gc_lag1,-0.6025111829925746,0.1796064209162195,-3.354619394557315,0.000794742486376121
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,numerator,debt_dyn_ratio_h3,11,dlog_y_lag1,-0.44773768926174246,0.1878571301515924,-2.3833947047974062,0.017153790993694296
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,numerator,debt_dyn_ratio_h3,12,i_rate_lag1,-1.3382606567174553,0.6433782939841757,-2.080052543318116,0.0375207137469844
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,denominator,gi_dyn0,1,shock_G_I,0.04040435372069452,0.0006908588763851732,58.48423621927665,0.0
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,denominator,gi_dyn0,2,shock_G_C,0.0005527741344544519,0.00237513614790864,0.2327336624223339,0.8159682280241434
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,denominator,gi_dyn0,3,trade_z_lag1,-9.432637657198226e-05,0.00013718938940797165,-0.6875632071768755,0.4917278844497339
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,denominator,gi_dyn0,4,debt_z_lag1,-7.003071085816085e-06,0.0002348942910476537,-0.029813713456302567,0.9762156218723881
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,denominator,gi_dyn0,5,liq_z_lag1,-7.143828012418103e-05,0.00018161041911716582,-0.39336003116700413,0.6940535857243342
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,denominator,gi_dyn0,6,shock_G_I_x_trade,-0.00047172175509317666,0.0011716052059712663,-0.4026285925403661,0.6872214721880452
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,denominator,gi_dyn0,7,shock_G_I_x_debt,-0.0029688997350357975,0.000708611153229341,-4.189744575012238,2.7926863355620668e-05
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,denominator,gi_dyn0,8,shock_G_I_x_liq,0.0034288749134118784,0.0005769607048746879,5.942995570481022,2.7986000183943816e-09
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,denominator,gi_dyn0,9,dlog_gi_lag1,-0.0024285185822023408,0.0008409137829660225,-2.887951929669425,0.0038775912695034886
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,denominator,gi_dyn0,10,dlog_gc_lag1,0.020919843553587496,0.00437449853859411,4.78222666415858,1.7336403459466965e-06
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,denominator,gi_dyn0,11,dlog_y_lag1,0.019799279306653702,0.006195571744586762,3.195714636660106,0.0013948499266720482
trade_plus_debt_plus_liq__h3__direct_debt_ratio,trade+debt+liq,trade|debt|liq,3,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h3,gi_dyn0,506,27,2004,2022,12,12,OK,denominator,gi_dyn0,12,i_rate_lag1,-0.02899980242610385,0.0067689082414481155,-4.284265850810195,1.8334357959837178e-05
trade_plus_debt_plus_liq__h4__direct_debt_ratio,trade+debt+liq,trade|debt|liq,4,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h4,gi_dyn0,481,27,2004,2021,12,12,OK,numerator,debt_dyn_ratio_h4,1,shock_G_I,0.010249651712653416,0.025870578836639856,0.3961895007210697,0.6919652361739201
trade_plus_debt_plus_liq__h4__direct_debt_ratio,trade+debt+liq,trade|debt|liq,4,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h4,gi_dyn0,481,27,2004,2021,12,12,OK,numerator,debt_dyn_ratio_h4,2,shock_G_C,-0.8838889262046868,0.2170257015790803,-4.0727384810808385,4.646358554949437e-05
trade_plus_debt_plus_liq__h4__direct_debt_ratio,trade+debt+liq,trade|debt|liq,4,direct_debt_ratio_over_initial_investment,debt_dyn_ratio_h4,gi_dyn0,481,27,2004,2021,12,12,OK,numerator,debt_dyn_ratio_h4,3,trade_z_lag1,-0.11643420108051142,0.021812882475722165,-5.337864044795693,9.404793610556794e-08
