country,year,nominal_gdp_mio_eur,debt_raw,gdp_pc_current_pps,gdp_pc_real_index_2020,gdp_pc_current_pps_2020_anchor,real_ppp_gdp_pc_2020pps,log_real_ppp_gdp_pc_raw,hh_total_financial_assets_mio_eur,hh_total_financial_liabilities_mio_eur,hh_net_financial_worth_to_gdp,liq_raw,trade_raw
POL,2023,751931.7,49.5,29518.5,111.435,23916.5,26651.351775000003,10.19059515157215,720133.9,190576.3,0.7042629004735406,-0.7042629004735406,
POL,2024,852229.8,54.8,31462.9,115.376,23916.5,27593.901040000004,10.225350050474674,817160.9,198564.9,0.7258558665749543,-0.7258558665749543,
POL,2025,922865.5,59.7,33846.0,120.005,23916.5,28700.995825,10.264687098880952,941798.2,209531.2,0.7934709879175242,-0.7934709879175242,
PRT,1995,91015.8,62.2,12064.0,80.624,22782.1,18367.840303999998,9.818356604830626,132267.9,31590.4,1.1061540963217376,-1.1061540963217376,0.33454
PRT,1996,96626.8,63.3,12643.2,83.137,22782.1,18940.354477,9.849050082351626,142902.8,38882.7,1.0765139692093704,-1.0765139692093704,0.34088
PRT,1997,103306.6,58.7,13210.2,86.409,22782.1,19685.784789,9.88765206994409,153736.5,45180.0,1.0508186311426375,-1.0508186311426375,0.35362
PRT,1998,110683.7,55.6,13884.9,90.107,22782.1,20528.266847,9.929558085942793,179194.6,55952.1,1.1134656683865827,-1.1134656683865827,0.36018
PRT,1999,119603.3,55.4,14807.3,93.099,22782.1,21209.907279,9.962223675979159,204478.6,69748.7,1.1264730989863994,-1.1264730989863994,0.36125
PRT,2000,128414.4,54.2,15683.9,95.974,22782.1,21864.892654,9.992637554344917,225891.3,81251.0,1.1263557669544848,-1.1263557669544848,0.37313
PRT,2001,135775.0,57.4,16166.8,97.152,22782.1,22133.265792000002,10.004836995225494,242187.3,93514.5,1.0949939237709445,-1.0949939237709445,0.35916
PRT,2002,142554.3,60.0,16689.4,97.367,22782.1,22182.247307,10.007047577097218,252068.1,106068.5,1.0241683344522055,-1.0241683344522055,0.34624
PRT,2003,146067.9,63.9,17122.5,96.099,22782.1,21893.370279000002,9.993939142987227,267545.1,113737.3,1.0529883704770178,-1.0529883704770178,0.33887
PRT,2004,152248.4,67.1,17549.7,97.584,22782.1,22231.684463999998,10.009273778446484,290614.0,126136.8,1.0803213695513385,-1.0803213695513385,0.35212
PRT,2005,158552.7,72.2,18614.7,98.165,22782.1,22364.048465,10.015209969243097,309161.9,136836.6,1.0868644936352392,-1.0868644936352392,0.3529
PRT,2006,166260.5,73.7,19624.2,99.581,22782.1,22686.643001,10.029531616233143,336521.1,153014.6,1.1037287870540506,-1.1037287870540506,0.36755
PRT,2007,175483.4,72.7,20321.8,101.877,22782.1,23209.720017,10.052326436162549,353425.3,166229.5,1.066743635010491,-1.066743635010491,0.35974
PRT,2008,179102.8,75.5,20693.8,102.054,22782.1,23250.044334,10.054062317852393,347716.4,171135.1,0.9859214931313192,-0.9859214931313192,0.37204
PRT,2009,175416.4,87.6,19984.4,98.774,22782.1,22502.791454,10.021394645119354,366032.8,176475.3,1.0806144693426614,-1.0806144693426614,0.34096
PRT,2010,179860.4,99.9,20662.0,100.444,22782.1,22883.252524,10.03816059115979,373702.5,178789.4,1.0836910181451838,-1.0836910181451838,0.35802
PRT,2011,176318.0,114.0,19941.7,98.71,22782.1,22488.210909999994,10.02074649132218,375855.0,181400.5,1.1028624417246111,-1.1028624417246111,0.34702
PRT,2012,168538.8,128.6,19520.9,95.099,22782.1,21665.549279,9.983478687141336,371962.0,175026.1,1.1684899856887554,-1.1684899856887554,0.34354
PRT,2013,170675.6,130.8,20153.9,94.679,22782.1,21569.864458999997,9.979052455589699,374524.3,169105.6,1.2035621963537844,-1.2035621963537844,0.36552
PRT,2014,173186.7,132.5,20580.3,95.879,22782.1,21843.249659,9.991647212700382,388424.2,164839.6,1.2910032929780404,-1.2910032929780404,0.39061
PRT,2015,179392.7,131.0,21240.3,97.758,22782.1,22271.325317999996,10.011055269841258,399896.8,162763.0,1.3218698419723878,-1.3218698419723878,0.39395
PRT,2016,186380.7,131.2,21877.6,99.961,22782.1,22773.214981,10.033340342810696,408036.4,160152.0,1.3299896394852042,-1.3299896394852042,0.3986
PRT,2017,195509.1,126.0,22559.7,103.438,22782.1,23565.348597999997,10.067532632288941,425555.4,161572.2,1.3502348484034759,-1.3502348484034759,0.40777
PRT,2018,204997.6,121.1,23548.4,106.542,22782.1,24272.504982,10.097099506497138,436910.8,161911.1,1.3414776563237811,-1.3414776563237811,0.40575
PRT,2019,214489.9,116.1,24464.9,109.258,22782.1,24891.266818,10.122272290731773,457526.6,171674.8,1.3327051763276498,-1.3327051763276498,0.40041
PRT,2020,201032.7,134.1,22782.1,100.0,22782.1,22782.1,10.033730418880475,472992.3,176565.3,1.4745213092198433,-1.4745213092198433,0.38215
PRT,2021,216493.7,123.9,24550.2,105.327,22782.1,23995.702467,10.085630029421234,505778.2,184656.8,1.4832828853680269,-1.4832828853680269,0.40253
PRT,2022,243957.1,111.2,27841.5,112.027,22782.1,25522.103166999997,10.147300146563003,519708.3,189136.3,1.3550415216445841,-1.3550415216445841,0.41701
PRT,2023,270352.6,96.9,31106.3,114.306,22782.1,26041.307226,10.167439295753738,548368.6,189545.6,1.3272407959087504,-1.3272407959087504,
PRT,2024,289784.3,93.5,32937.0,115.564,22782.1,26327.906043999996,10.178384721944672,589269.9,198846.8,1.3472886557346275,-1.3472886557346275,
PRT,2025,306765.5,89.7,33834.3,116.526,22782.1,26547.069845999995,10.186674656963753,627751.7,214443.9,1.347308611952778,-1.347308611952778,
ROU,1995,28589.8,6.6,4547.0,42.198,21808.9,9202.919622000001,9.127276062909594,24122.3,1770.1,0.7818242869834697,-0.7818242869834697,0.30122
ROU,1996,29035.4,10.6,4870.7,43.99,21808.9,9593.735110000001,9.168865571716285,17061.0,1352.8,0.5410016738188556,-0.5410016738188556,0.33264
ROU,1997,31450.5,15.1,4657.0,41.971,21808.9,9153.413419,9.121882139960078,11604.0,923.4,0.3396003243191682,-0.3396003243191682,0.35355
ROU,1998,37063.3,16.8,4614.2,41.198,21808.9,8984.830622000001,9.103292947843535,10912.3,988.0,0.26776622696845664,-0.26776622696845664,0.33534
ROU,1999,33726.8,21.7,4680.0,41.125,21808.9,8968.910125,9.101519445441193,12136.8,901.1,0.3331386315926799,-0.3331386315926799,0.35561
ROU,2000,40594.9,22.5,4860.6,42.18,21808.9,9198.99402,9.126849411406287,13411.1,910.4,0.30793769660720927,-0.30793769660720927,0.30641
ROU,2001,45143.6,25.9,5330.9,44.434,21808.9,9690.566626,9.178908178510593,14974.3,1076.0,0.3078686679839446,-0.3078686679839446,0.33274
ROU,2002,48695.7,24.8,5886.9,48.555,21808.9,10589.311395,9.267600412401976,16171.6,1916.3,0.29274248034220685,-0.29274248034220685,0.32687
ROU,2003,51108.5,22.1,6208.1,49.926,21808.9,10888.311414000002,9.295445145502006,18502.8,3848.8,0.2867233434751558,-0.2867233434751558,0.33758
ROU,2004,60402.0,18.9,7346.0,55.447,21808.9,12092.380783000002,9.400330845893114,28361.5,5876.1,0.372262507863978,-0.372262507863978,0.36187
ROU,2005,79223.9,15.9,7865.3,58.395,21808.9,12735.307155000002,9.452133506086186,44182.9,11092.9,0.41767698888845417,-0.41767698888845417,0.3638
ROU,2006,97215.6,12.4,9188.2,63.458,21808.9,13839.491762000001,9.535281506098533,79706.5,27113.3,0.5409954780919934,-0.5409954780919934,0.36641
ROU,2007,127632.0,11.9,10819.2,69.061,21808.9,15061.444429000001,9.619893408374844,101033.1,31101.5,0.5479158831640968,-0.5479158831640968,0.38494
ROU,2008,146589.7,12.3,13023.6,76.758,21808.9,16740.075462,9.72556085191861,84042.8,37389.2,0.3182597413051531,-0.3182597413051531,0.38366
ROU,2009,125219.8,21.8,12562.6,73.13,21808.9,15948.84857,9.677141915638517,65104.9,35351.1,0.23761258203574837,-0.23761258203574837,0.31096
ROU,2010,128305.3,29.0,13138.8,70.692,21808.9,15417.147588,9.643235648683207,68119.4,35445.3,0.25465900473324166,-0.25465900473324166,0.35635
ROU,2011,138528.2,32.3,14012.6,74.234,21808.9,16189.618825999998,9.692125502602057,72552.4,36646.3,0.25919704435631147,-0.25919704435631147,0.3814
ROU,2012,139307.7,35.4,14625.5,75.977,21808.9,16569.747953000002,9.715333899260864,83416.6,36778.0,0.3347883857101941,-0.3347883857101941,0.37606
ROU,2013,142936.0,37.8,14200.3,76.461,21808.9,16675.303029,9.721684043272377,103088.1,36920.6,0.4629169698326524,-0.4629169698326524,0.39753
ROU,2014,150528.8,39.1,14783.2,79.897,21808.9,17424.656833,9.765641541489316,110086.3,36023.0,0.49202079602042936,-0.49202079602042936,0.41549
ROU,2015,160289.0,37.7,15543.5,82.811,21808.9,18060.168179000004,9.801464139164606,114290.9,33446.1,0.5043689835235106,-0.5043689835235106,0.40782
ROU,2016,167497.1,37.8,16602.2,85.68,21808.9,18685.865520000003,9.835522662495151,122689.4,38379.4,0.5033519983331054,-0.5033519983331054,0.41809
ROU,2017,186399.2,35.3,18502.8,93.239,21808.9,20334.400271000002,9.920069325454977,126192.3,36118.1,0.48323276065562515,-0.48323276065562515,0.39483
ROU,2018,204780.7,34.6,19915.4,98.819,21808.9,21551.336891,9.978193130313034,122092.0,39664.8,0.4025144947741657,-0.4025144947741657,0.39364
ROU,2019,223341.4,35.2,21713.9,103.207,21808.9,22508.311423,10.02163991656017,158468.5,45807.7,0.5044331234603169,-0.5044331234603169,0.39191
ROU,2020,219839.8,46.9,21808.9,100.0,21808.9,21808.9,9.990073422343748,177823.7,50138.4,0.5808106630373573,-0.5808106630373573,0.38216
ROU,2021,240986.6,48.6,23919.2,106.446,21808.9,23214.701694,10.052541050662224,195546.0,51627.6,0.5972049898210108,-0.5972049898210108,0.39041
ROU,2022,280777.4,48.1,25908.0,111.41,21808.9,24297.29549,10.098120326426884,221770.9,55448.2,0.5923649837914305,-0.5923649837914305,0.38919
ROU,2023,321577.9,49.3,28714.8,113.855,21808.9,24830.523095000004,10.119828945336286,237316.1,59304.2,0.5535576294266491,-0.5535576294266491,
ROU,2024,353633.1,54.8,30769.4,114.932,21808.9,25065.404948,10.12924388548172,261046.2,64295.3,0.5563701474777107,-0.5563701474777107,
ROU,2025,380058.1,59.3,32536.2,115.811,21808.9,25257.105179000002,10.13686278834758,268428.0,66046.0,0.5325027936518127,-0.5325027936518127,
SVK,1995,15524.4,21.3,7377.2,43.662,22561.3,9850.714805999998,9.195299300670177,13712.1,4755.5,0.5769369508644456,-0.5769369508644456,0.55422
SVK,1996,17219.8,30.3,8048.4,46.245,22561.3,10433.473184999999,9.252774492083397,15162.2,4720.3,0.6063891566684864,-0.6063891566684864,0.5425
SVK,1997,19427.8,32.8,8480.9,48.693,22561.3,10985.773809,9.304356424668217,17150.1,4813.9,0.6349766828977033,-0.6349766828977033,0.555
SVK,1998,20415.6,33.9,8874.2,50.487,22561.3,11390.523530999999,9.34053701947622,16623.6,4229.6,0.607084778306785,-0.607084778306785,0.53695
SVK,1999,19537.0,47.1,8964.2,50.204,22561.3,11326.675052,9.334915846875374,17678.0,4427.5,0.6782259302861238,-0.6782259302861238,0.52899
SVK,2000,22368.6,50.6,9422.7,50.552,22561.3,11405.188376,9.341823651548328,18270.4,4939.1,0.5959827615496724,-0.5959827615496724,0.5028
SVK,2001,23869.3,51.4,10237.1,52.236,22561.3,11785.120668,9.374593054435334,19351.9,5433.7,0.5831004679651268,-0.5831004679651268,0.56729
SVK,2002,26300.3,45.6,10893.7,54.552,22561.3,12307.640376,9.417975517295526,17462.5,6293.4,0.42467576415478153,-0.42467576415478153,0.54438
SVK,2003,29924.1,43.6,11557.1,57.194,22561.3,12903.709922,9.465270139856154,18963.4,6846.4,0.40492445888096895,-0.40492445888096895,0.53739
SVK,2004,34623.4,42.0,12370.2,60.243,22561.3,13591.603959000002,9.517207525125606,19251.1,6977.0,0.3545030239664504,-0.3545030239664504,0.53561
SVK,2005,39239.7,35.0,13537.0,64.093,22561.3,14460.214009,9.579156295672393,22929.8,8197.7,0.3754386501425852,-0.3754386501425852,0.53116
SVK,2006,45592.0,31.5,14984.6,69.764,22561.3,15739.665331999999,9.663939259483595,29239.6,9573.6,0.4313476048429549,-0.4313476048429549,0.52852
SVK,2007,56354.7,30.4,16696.1,77.231,22561.3,17424.317602999996,9.765622072910656,34376.7,12123.1,0.39488454379137855,-0.39488454379137855,0.50768
SVK,2008,66065.4,28.6,18312.5,81.233,22561.3,18327.220829,9.816142710625979,41375.2,18349.2,0.34853342294150946,-0.34853342294150946,0.4981
SVK,2009,64055.1,36.4,17320.9,76.592,22561.3,17280.150896,9.757313774727328,43454.7,17434.4,0.4062174596558275,-0.4062174596558275,0.42593
SVK,2010,68726.7,40.7,19079.4,81.61,22561.3,18412.27693,9.820772945558325,49624.9,18388.6,0.45450021607322927,-0.45450021607322927,0.447
SVK,2011,71629.5,43.3,19526.4,84.195,22561.3,18995.486534999996,9.851956679139446,52900.2,20079.6,0.45819948484911943,-0.45819948484911943,0.49791
SVK,2012,73727.6,51.7,19960.2,85.387,22561.3,19264.417231,9.866015006459968,57646.5,23230.1,0.4668048329255258,-0.4668048329255258,0.508
SVK,2013,74642.7,54.6,20266.5,85.88,22561.3,19375.64444,9.871772115087754,61806.9,24894.0,0.49452793106358695,-0.49452793106358695,0.51198
SVK,2014,76562.3,53.4,20863.6,88.116,22561.3,19880.115107999998,9.897475270334647,68694.6,27418.1,0.5391230409744745,-0.5391230409744745,0.52052
SVK,2015,80376.3,51.6,21683.1,92.613,22561.3,20894.696769,9.947250662644624,73432.3,30155.6,0.5384261280999499,-0.5384261280999499,0.50479
SVK,2016,81621.6,52.1,20747.7,94.269,22561.3,21268.311897,9.964973539600392,78037.7,33543.3,0.5451302106305193,-0.5451302106305193,0.4995
SVK,2017,84960.4,51.4,20778.3,96.844,22561.3,21849.265371999998,9.991922578539759,78359.8,35339.5,0.5063570792981201,-0.5063570792981201,0.49083
SVK,2018,90275.9,49.3,21370.9,100.637,22561.3,22705.015481,10.030341125364014,85543.3,40489.5,0.4990678575345137,-0.4990678575345137,0.49597
SVK,2019,94547.5,48.0,22107.4,102.791,22561.3,23190.985883,10.051518942627501,90739.9,42732.7,0.5077574764007509,-0.5077574764007509,0.52325
SVK,2020,94320.6,58.4,22561.3,100.0,22561.3,22561.3,10.023991328065264,97500.2,46152.6,0.5443943316730385,-0.5443943316730385,0.4879
SVK,2021,101891.6,60.2,24479.7,106.041,22561.3,23924.228133,10.082646953857154,106194.9,49498.8,0.5564354667116818,-0.5564354667116818,0.50461
SVK,2022,109959.8,57.8,25517.4,106.296,22561.3,23981.759448,10.08504879736618,103943.2,54546.0,0.4492296275547973,-0.4492296275547973,0.52592
SVK,2023,123538.7,55.8,28486.6,108.536,22561.3,24487.132568,10.10590305726018,107534.2,57475.9,0.40520338970703107,-0.40520338970703107,
SVK,2024,130207.5,59.7,29808.1,110.612,22561.3,24955.505155999996,10.124849724375647,117485.2,59631.5,0.4443192596432617,-0.4443192596432617,
SVK,2025,136754.3,61.4,31107.7,111.56,22561.3,25169.38628,10.133383704836461,127089.5,60337.7,0.48811481613375235,-0.48811481613375235,
SVN,1995,16352.0,18.2,11426.7,58.255,26676.9,15540.628095000002,9.651213041058522,10666.3,2567.4,0.4952849804305284,-0.4952849804305284,0.45677
SVN,1996,16917.3,21.6,12095.5,59.917,26676.9,15983.998173000002,9.679343386586526,11250.6,2752.2,0.5023496657268005,-0.5023496657268005,0.43361
SVN,1997,18288.8,22.1,12762.2,63.128,26676.9,16840.593432,9.731547526605352,11964.7,2999.2,0.4902180569528892,-0.4902180569528892,0.46697
SVN,1998,19706.3,22.8,13302.1,65.192,26676.9,17391.204648,9.763719877404537,13545.0,3458.6,0.511836316304938,-0.511836316304938,0.47126
SVN,1999,21132.4,23.8,14208.0,68.58,26676.9,18295.018020000003,9.814384062421393,14482.8,4293.9,0.4821458991879767,-0.4821458991879767,0.46069
SVN,2000,21726.2,26.1,14856.8,70.776,26676.9,18880.842744,9.845903075567703,15390.2,4505.7,0.5009849858695952,-0.5009849858695952,0.48156
SVN,2001,23018.1,26.3,15534.2,72.684,26676.9,19389.837996000002,9.872504393173429,19319.1,4876.3,0.6274540470325527,-0.6274540470325527,0.48338
SVN,2002,24679.7,27.7,16396.4,74.954,26676.9,19995.403626,9.903257707423764,21870.4,5148.7,0.6775487546445054,-0.6775487546445054,0.47514
SVN,2003,26004.7,27.0,17172.0,77.301,26676.9,20621.510469,9.934090007506926,23898.2,5569.3,0.704830280680031,-0.704830280680031,0.46931
SVN,2004,27484.3,27.1,18456.2,80.775,26676.9,21548.265975000002,9.978050627097181,26689.6,5936.0,0.755107461350662,-0.755107461350662,0.47099
SVN,2005,28914.4,26.6,19395.4,83.74,26676.9,22339.236060000003,10.014099875977616,29034.0,7071.1,0.7595834601444263,-0.7595834601444263,0.47654
SVN,2006,31300.2,26.2,20325.0,88.377,26676.9,23576.243913,10.067994870181794,32644.0,8246.0,0.7794838371639797,-0.7794838371639797,0.48615
SVN,2007,34936.9,22.9,21679.8,94.17,26676.9,25121.63673,10.131484774908591,37407.0,10424.0,0.7723352672961825,-0.7723352672961825,0.46729
SVN,2008,37742.1,21.9,22855.5,97.196,26676.9,25928.879724000002,10.16311267374286,36069.0,11599.0,0.6483476012198579,-0.6483476012198579,0.47573
SVN,2009,35830.3,34.9,20535.6,88.952,26676.9,23729.636088,10.074480013787566,38742.0,12148.0,0.7422209694029913,-0.7422209694029913,0.41683
SVN,2010,36050.8,38.6,20877.2,89.627,26676.9,23909.705163,10.082039729259654,40468.0,12864.0,0.7656972938187224,-0.7656972938187224,0.44064
SVN,2011,36782.2,46.8,21398.9,90.037,26676.9,24019.080453000002,10.086603812344975,40007.0,12844.0,0.7384822006296524,-0.7384822006296524,0.47148
SVN,2012,35933.6,54.1,21261.9,87.245,26676.9,23274.261405,10.055103368236812,40603.0,12891.0,0.771200213727542,-0.771200213727542,0.48061
SVN,2013,36041.3,70.8,21394.3,86.41,26676.9,23051.50929,10.045486525239927,41697.0,12507.0,0.8099041932449716,-0.8099041932449716,0.50696
SVN,2014,37270.9,81.1,21914.4,88.7,26676.9,23662.410300000003,10.071643004702153,43522.0,12462.0,0.8333579280350085,-0.8333579280350085,0.44789
SVN,2015,38493.9,83.4,22534.2,90.757,26676.9,24211.154133,10.094568720543055,44300.0,12439.0,0.8276895819857172,-0.8276895819857172,0.44907
SVN,2016,40013.2,79.4,23327.5,93.451,26676.9,24929.829819,10.123820350140512,46503.0,12836.0,0.8413973388781703,-0.8413973388781703,0.46806
SVN,2017,42625.5,74.9,24858.0,98.23,26676.9,26204.71887,10.173694783073397,49626.0,13489.0,0.8477789116843204,-0.8477789116843204,0.47631
SVN,2018,45462.4,71.0,26214.2,102.228,26676.9,27271.261332000002,10.213588728235322,53381.0,14276.0,0.8601613641162806,-0.8601613641162806,0.48175
SVN,2019,48156.5,66.0,27550.6,104.947,26676.9,27996.606243000002,10.239838576204205,57847.0,14879.0,0.8922575353275258,-0.8922575353275258,0.47628
SVN,2020,46738.7,80.2,26676.9,100.0,26676.9,26676.9,10.191553301374709,63496.0,14893.0,1.0398877161752467,-1.0398877161752467,0.42647
SVN,2021,52032.4,74.8,29298.0,108.163,26676.9,28854.535347,10.270022463983008,71282.0,15794.0,1.0664124660788277,-1.0664124660788277,0.45093
SVN,2022,56881.6,72.8,32340.5,110.962,26676.9,29601.221778000003,10.295570915744094,74139.0,16772.0,1.008533515231639,-1.008533515231639,0.45435
SVN,2023,64050.0,68.3,35071.5,113.001,26676.9,30145.163769000006,10.313779783617324,80405.0,17557.0,0.9812334113973459,-0.9812334113973459,
SVN,2024,67418.1,66.4,36118.5,114.616,26676.9,30575.995704,10.32797052597769,87111.0,18543.0,1.0170562504727958,-1.0170562504727958,
SVN,2025,70486.2,65.7,37703.5,115.554,26676.9,30826.225026000004,10.336121068556748,94640.0,19860.0,1.0609168886959435,-1.0609168886959435,
ESP,1995,469819.9,61.6,13631.3,80.609,25131.2,20258.009008,9.91630550091048,664265.5,196307.5,0.9960369920473781,-0.9960369920473781,0.24264
ESP,1996,506096.6,65.4,14381.5,82.368,25131.2,20700.066816,9.937892207074338,695091.1,205426.7,0.9675314949754651,-0.9675314949754651,0.24999
ESP,1997,520533.1,64.3,14981.5,84.97,25131.2,21353.98064,9.968993448116127,766100.5,222769.5,1.0437972148168868,-1.0437972148168868,0.27234
ESP,1998,552906.5,62.4,15881.1,88.263,25131.2,22181.551056000004,10.007016188847079,916064.0,258441.0,1.1893927816005057,-1.1893927816005057,0.28519
ESP,1999,595242.0,60.9,16669.7,91.799,25131.2,23070.190288000005,10.046296599421602,1008195.0,301026.0,1.1880361264830104,-1.1880361264830104,0.29166
ESP,2000,647569.0,57.8,17931.6,96.134,25131.2,24159.627808000005,10.092438246632076,1036592.0,347813.0,1.0636380061429747,-1.0636380061429747,0.31044
ESP,2001,700958.0,54.1,19040.5,99.383,25131.2,24976.140496,10.125676267979623,1091314.0,385532.0,1.0068820100491043,-1.0068820100491043,0.29051
ESP,2002,749744.0,51.2,19990.1,100.5,25131.2,25256.856,10.136852922599807,1112309.0,441929.0,0.8941452015621332,-0.8941452015621332,0.26905
ESP,2003,802683.0,47.7,20573.9,101.56,25131.2,25523.246720000003,10.147344951937153,1267175.0,513905.0,0.9384402061585956,-0.9384402061585956,0.26451
ESP,2004,860059.0,45.3,21408.9,103.103,25131.2,25911.021136,10.162423683663397,1396488.0,604372.0,0.9210019312628552,-0.9210019312628552,0.27102
ESP,2005,928122.0,42.4,22627.1,104.8,25131.2,26337.4976,10.178748966987618,1595688.0,715161.0,0.9487190261625088,-0.9487190261625088,0.27013
ESP,2006,1004976.0,39.0,24472.7,107.322,25131.2,26971.306464,10.20252885633984,1858844.0,846316.0,1.0075146073140056,-1.0075146073140056,0.27598
ESP,2007,1077541.0,35.7,25684.2,108.964,25131.2,27383.960768,10.217712747547587,1929526.0,933916.0,0.9239648421730589,-0.9239648421730589,0.28291
ESP,2008,1112432.0,39.6,25864.6,108.015,25131.2,27145.46568,10.208965301469616,1745496.0,966378.0,0.7003735958692306,-0.7003735958692306,0.26836
ESP,2009,1072990.0,53.1,24320.0,103.084,25131.2,25906.246208,10.162239384943751,1793123.0,957033.0,0.7792150905413844,-0.7792150905413844,0.21462
ESP,2010,1077145.0,60.3,24085.9,102.749,25131.2,25822.056688,10.158984316069564,1821166.0,961462.0,0.7981320992066991,-0.7981320992066991,0.25906
ESP,2011,1068690.0,69.5,23861.2,101.712,25131.2,25561.446144,10.148840485294729,1847342.0,931616.0,0.8568677539791708,-0.8568677539791708,0.28318
ESP,2012,1035964.0,89.6,23546.6,98.77,25131.2,24822.086239999997,10.119489110020712,1883461.0,890776.0,0.9582234517801776,-0.9582234517801776,0.29267
ESP,2013,1025652.0,100.0,23552.4,97.712,25131.2,24556.198144,10.108719571581455,2052870.0,841373.0,1.1811969361927828,-1.1811969361927828,0.3111
ESP,2014,1038949.0,104.4,24212.7,99.514,25131.2,25009.062368,10.126993532885,2152844.0,803436.0,1.2988202500796477,-1.2988202500796477,0.32345
ESP,2015,1087112.0,102.5,25351.1,103.663,25131.2,26051.755856,10.167840448211356,2344488.0,772414.0,1.4461012296801066,-1.4461012296801066,0.32613
ESP,2016,1122967.0,102.0,26145.0,106.587,25131.2,26786.592144,10.195656748176253,2356620.0,760633.0,1.4212234197443023,-1.4212234197443023,0.32782
ESP,2017,1170024.0,101.2,27390.8,109.477,25131.2,27512.883824,10.222409676632452,2405371.0,757185.0,1.4086770869657375,-1.4086770869657375,0.32144
ESP,2018,1212276.0,99.8,27853.5,111.608,25131.2,28048.429696,10.241687927066483,2364303.0,757757.0,1.3252312179734649,-1.3252312179734649,0.32886
ESP,2019,1253710.0,97.7,28663.4,112.897,25131.2,28372.370864000004,10.25317109371547,2522032.0,757589.0,1.4073773041612494,-1.4073773041612494,0.31141
ESP,2020,1129214.0,119.3,25131.2,100.0,25131.2,25131.2,10.131865381088767,2629719.0,750567.0,1.664123895027869,-1.664123895027869,0.31512
ESP,2021,1235474.0,115.7,28285.0,106.679,25131.2,26809.712848,10.196519520542283,2795746.0,759770.0,1.6479310774650053,-1.6479310774650053,0.33086
ESP,2022,1375863.0,109.3,31781.1,112.431,25131.2,28255.259471999998,10.249034895245986,2792021.0,764335.0,1.4737557445763132,-1.4737557445763132,0.38922
ESP,2023,1497761.0,105.2,34767.2,113.849,25131.2,28611.619888000005,10.261568204084806,2930625.0,748445.0,1.4569614244195168,-1.4569614244195168,
ESP,2024,1594330.0,101.6,36413.0,116.567,25131.2,29294.685904,10.285161410091746,3144350.0,761443.0,1.4946134112762102,-1.4946134112762102,
ESP,2025,1687152.0,100.7,38174.3,118.752,25131.2,29843.802624,10.303732479978864,3436486.0,791628.0,1.567646542812977,-1.567646542812977,
SWE,1995,204133.2,68.8,19324.5,67.9,36665.9,24896.1461,10.122468295373496,234583.5,96610.8,0.6758954447390234,-0.6758954447390234,0.43914
SWE,1996,229933.4,69.3,20290.9,68.96,36665.9,25284.80464,10.137958887164283,277837.5,99814.2,0.774238540377344,-0.774238540377344,0.42709
SWE,1997,236737.0,66.9,20761.0,71.038,36665.9,26046.722042,10.167647205943299,326171.5,104341.6,0.9370309668535125,-0.9370309668535125,0.44848
SWE,1998,241537.8,66.1,21545.0,74.012,36665.9,27137.165908000003,10.208659503028315,335761.1,102096.3,0.9674046877962786,-0.9674046877962786,0.4592
SWE,1999,257340.7,60.7,22979.9,77.071,36665.9,28258.775789,10.249159335731905,460889.8,122852.1,1.3135804013900636,-1.3135804013900636,0.46017
SWE,2000,285224.2,50.4,24617.5,80.516,36665.9,29521.916044000005,10.29288818324763,448239.9,130680.3,1.113368360749193,-1.113368360749193,0.46561
SWE,2001,270638.2,52.0,24788.6,81.377,36665.9,29837.609443,10.30352493860852,434340.5,148067.3,1.0577708542253088,-1.0577708542253088,0.44341
SWE,2002,284182.8,49.8,25399.6,82.951,36665.9,30414.730708999996,10.322682332827725,450742.6,160700.8,1.0206170113039916,-1.0206170113039916,0.42768
SWE,2003,296070.9,49.5,26106.5,84.219,36665.9,30879.654320999998,10.337852809807922,516493.1,174836.2,1.1539698768099125,-1.1539698768099125,0.41869
SWE,2004,309720.9,48.7,27624.9,87.39,36665.9,32042.33001,10.374813120448298,554064.0,192704.9,1.1667249449423658,-1.1667249449423658,0.41042
SWE,2005,315348.4,49.0,28021.2,89.5,36665.9,32815.980500000005,10.398670886089654,643361.2,204922.3,1.3903317727313662,-1.3903317727313662,0.42105
SWE,2006,336866.7,43.9,29948.6,93.103,36665.9,34137.052876999995,10.438138667988385,756528.6,236141.4,1.544786706433138,-1.544786706433138,0.42571
SWE,2007,358064.8,39.3,32231.5,95.446,36665.9,34996.134914,10.462992903345024,754647.8,247830.6,1.415434301277311,-1.415434301277311,0.42219
SWE,2008,352761.6,38.0,32526.7,93.825,36665.9,34401.780675,10.44586360582993,625155.3,228583.7,1.1241915219797167,-1.1241915219797167,0.4303
SWE,2009,313033.6,41.3,30274.4,89.075,36665.9,32660.150425000003,10.393910972300745,753846.7,260561.7,1.5758212536928942,-1.5758212536928942,0.393
SWE,2010,372381.5,38.7,31764.0,93.388,36665.9,34241.550692000004,10.441195118132036,966965.8,321134.3,1.7343275646078014,-1.7343275646078014,0.3681
SWE,2011,410287.8,37.8,33037.9,95.611,36665.9,35056.633649,10.464720137008495,940352.2,337554.3,1.4692074685135652,-1.4692074685135652,0.38097
SWE,2012,427901.2,38.1,33390.9,94.53,36665.9,34660.275270000006,10.453349505246138,1030657.9,362593.7,1.5612580661143272,-1.5612580661143272,0.39013
