country,year,trade_z_lag1,debt_z_lag1,liq_z_lag1,log_gdp_pc_z_lag1
BGR,2013,0.5108855720849754,-1.2684425549310347,0.49903220371311935,-1.8249195125950606
BGR,2014,0.7481783752435174,-1.2574265287946744,0.24113077450963463,-1.801004584208798
BGR,2015,1.0019319411786234,-0.9820258753856663,0.09608016052834689,-1.7442447680179543
BGR,2016,0.7799099661380987,-1.0123199472606572,0.02671462004560321,-1.6230205079649964
BGR,2017,0.6587349534094157,-0.9241917381697746,-0.05357664827923754,-1.5105314857370866
BGR,2018,0.6537768923321373,-1.0343519995333779,-0.04656073455743909,-1.4045409795953574
BGR,2019,0.8173929078823231,-1.1142181890219902,0.00048946102838919,-1.3079600915596585
BGR,2020,0.6775755855030735,-1.172052326237882,0.07555993992615533,-1.1730187802799756
BGR,2021,0.6188721423480981,-1.0508760387379183,0.035509127865477066,-1.2303161904352955
BGR,2022,0.5230824023350803,-1.070154084476549,-0.039571028594926325,-1.014765690926636
BGR,2023,0.7034566643264666,-1.10595616941972,0.3603474926761462,-0.8924512381922044
BGR,2024,,-1.0949401432833596,0.39629105504995144,-0.8410930804503018
BGR,2025,,-1.070154084476549,0.42537866988049483,-0.7514370042988362
HRV,1995,,,,
HRV,1996,-0.22647727132786086,-1.0839241171469993,1.2062171037613774,-2.4743883241933404
HRV,1997,-0.21437960229930167,-1.0288439864651977,1.0473222879579323,-2.2825132698541553
HRV,1998,0.08835960707931449,-1.0453680256697382,1.0121983615056818,-2.1124024504512184
HRV,1999,-0.028749795566000602,-1.1032021628856299,1.1113675992434562,-2.0522345815974234
HRV,2000,0.05018253678427098,-0.932453757772045,1.0037723579478626,-2.063315102246839
HRV,2001,0.3166287390772097,-0.7506893265220995,0.9728322726595,-1.9610941448431278
HRV,2002,0.3166287390772097,-0.7176412481130185,0.8576855497735676,-1.7799352519151972
HRV,2003,0.3828684350696486,-0.7203952546471086,1.0189981823782348,-1.6347127169762068
HRV,2004,0.29025185414608884,-0.6845931697039377,1.1578289124999912,-1.4923550874535139
HRV,2005,0.2869795338350852,-0.6240050259539558,1.2181483585517459,-1.3866428580345183
HRV,2006,0.1553925928441177,-0.5992189671471451,1.1641329126655349,-1.277361765736047
HRV,2007,-0.05373842339548317,-0.6680691304993971,1.1389005264390932,-1.1482258120444602
HRV,2008,-0.1521063551686855,-0.7038712154425681,0.9860753587921393,-1.0185945137841195
HRV,2009,-0.20842992900656776,-0.6542990978289467,1.2132088557381049,-0.9661039516572266
HRV,2010,-0.5911922441724567,-0.40643850976083945,1.126841389944528,-1.1487563301470634
HRV,2011,-0.5232668074137431,-0.16133192822682224,0.9985665414685511,-1.1780115610706638
HRV,2012,-0.14843738997149972,0.012170483420852977,1.003072921647974,-1.1727114162994878
HRV,2013,0.015079464357140374,0.1719028623980778,0.9117306854113824,-1.2170782601709054
HRV,2014,0.17869547990732612,0.46382755501162626,0.8003352147014948,-1.2023563536843096
HRV,2015,0.3988333917384849,0.5657257967729593,0.6281564328080261,-1.195686286004961
HRV,2016,0.3327920181891373,0.5547097706365989,0.5470873278098668,-1.1071138626106871
HRV,2017,-0.18651529904499756,0.458319541943446,0.5035117183499143,-0.984813547679682
HRV,2018,0.15975568659212258,0.37294533938665364,0.5016788452751442,-0.861179554557988
HRV,2019,0.5672091459228576,0.2793091172275907,0.5015413053591852,-0.751247480974361
HRV,2020,0.5531282524633868,0.22698299307987943,0.4494251157969495,-0.645048062676706
HRV,2021,0.1856367654155156,0.6566080123979319,0.16825561297931532,-0.8473449172813962
HRV,2022,0.44712490663117593,0.42802547006845526,0.19050279177236243,-0.5114683453674386
HRV,2023,0.47102276102365725,0.16088683626171732,0.3826069814981825,-0.3137305382346524
HRV,2024,,-0.048417660329128885,0.3973910229299861,-0.21848764433300988
HRV,2025,,-0.14480788902228173,0.32833811651299194,-0.12771484868917113
CYP,1995,,,,
CYP,1996,0.300465459965282,-0.3568663921472178,0.35723830902492054,-0.9190180314812552
CYP,1997,0.2915409500261814,-0.3210643072040469,0.3856842599745334,-0.9282635833868988
CYP,1998,0.4063696445759478,-0.21365805237453375,0.4538393327087089,-0.8970541932134519
CYP,1999,0.3047293924917418,-0.17234795436318254,0.6006345175875888,-0.7734569025113747
CYP,2000,0.369878315047179,-0.16959394782909243,-0.6154742615091475,-0.6747435688610411
CYP,2001,0.5808933944961459,-0.16959394782909243,0.03315739383779907,-0.5502299703381663
CYP,2002,0.5054317048999692,-0.12552984328365108,0.026064691341342663,-0.47661809029719504
CYP,2003,0.6187729811265523,-0.0374016341927686,-0.518234096511415,-0.4107553775239789
CYP,2004,0.14408821358792276,0.053480581432204,-0.6155270865403117,-0.37470826173052035
CYP,2005,0.05761962840018879,0.07826664023901489,0.10549918871925341,-0.2809888762119842
CYP,2006,-0.2623736335273562,0.03971054876175359,-0.31951580526142453,-0.19427224315158956
CYP,2007,-0.160931703886241,-0.07320371913593958,-0.4360557034038532,-0.11706565356816331
CYP,2008,-0.05354010095239238,-0.191626000101813,-0.5626446079803363,-0.04232277353899817
CYP,2009,-0.41537939837216614,-0.42847056203356,-0.02010831464731687,-0.014179697582419173
CYP,2010,-0.448697568811477,-0.13929987595410148,-0.2872216029902172,-0.13825392483928756
CYP,2011,0.04076222073744205,-0.07044971260184946,-0.16296694276410803,-0.14766583342393858
CYP,2012,0.09758160068305209,0.19944292773897862,-0.11247811678594541,-0.20377656345811962
CYP,2013,-0.12047392549564992,0.5987738751820404,-0.16278942151332923,-0.33135042443868606
CYP,2014,0.3275364734472219,1.2569814368295695,-0.18483384234263972,-0.5073812759715217
CYP,2015,0.5509467055893844,1.4001897766022537,-0.03489341672967764,-0.5514302411648001
CYP,2016,0.30482855371328693,1.3478636524545422,0.032084294315524516,-0.46886076108548386
CYP,2017,0.4986887418348706,1.2184253453523086,0.13877091735757358,-0.3153893989282665
CYP,2018,0.6599248880679626,0.93200866580694,0.12246327322903207,-0.19074450713667745
CYP,2019,0.06951897498565662,1.0476769402387236,0.19360910432546113,-0.06120995376825829
CYP,2020,-0.07495892480623481,0.8163403913751566,0.13477848319503213,0.053695359850162
CYP,2021,0.4996803540503262,1.4029437831363438,-0.14650204476297707,-0.06771993385761776
CYP,2022,0.5176285351500741,0.93200866580694,-0.07229930941879947,0.17663090660213399
CYP,2023,0.970101189062496,0.4803515942161666,0.16717512069816892,0.34795532380487554
CYP,2024,,0.23249100614805926,0.19443167693702462,0.39077484013131625
CYP,2025,,0.0011544572844926918,0.10653585494457327,0.4462992217583596
CZE,1995,,,,
CZE,1996,-0.2652493089521778,-1.3538167574878273,0.2224345890828074,-1.2944124382829931
CZE,1997,-0.4701163926653194,-1.4088968881696289,0.2289172666984631,-1.1831550217045075
CZE,1998,-0.30858276276759045,-1.3923728489650884,0.24343760254011676,-1.1958596092029474
CZE,1999,-0.3399177087759896,-1.342800731351467,0.05617523445720654,-1.204015940875191
CZE,2000,-0.15468454692887063,-1.309752652942386,0.1037059431160472,-1.164940235789417
CZE,2001,0.32823060199804105,-1.2601805353287645,0.22101298074555042,-1.0589243683050478
CZE,2002,0.29600320499573146,-1.1032021628856299,0.1605477693758699,-0.9709798153677784
CZE,2003,-0.08854401215797733,-1.0178279603288374,0.3223835500542631,-0.925486704878259
CZE,2004,-0.2326252670636861,-0.9517318035106754,0.6282015515232033,-0.8403510952549854
CZE,2005,0.14111337694155607,-0.9462237904424954,0.6124393977158353,-0.720061943587015
CZE,2006,0.16382129667549106,-0.9627478296470356,0.6724962888112039,-0.5646299229218477
CZE,2007,0.1155297817827995,-0.9655018361811258,0.6983719708725071,-0.4044459484819666
CZE,2008,0.12584254882353887,-0.9737638557833962,0.6908825337809354,-0.2783100038637279
CZE,2009,-0.048383717432022695,-0.9489777969765852,0.8457261600260112,-0.23762511948645876
CZE,2010,-0.27665284942991786,-0.8057694572039011,0.690177985971972,-0.382389093171903
CZE,2011,0.0823107725650349,-0.7148872415789284,0.6131836142202861,-0.3184554721736483
CZE,2012,0.22371467448901344,-0.6405290651584963,0.6711107605062181,-0.2671210980431866
CZE,2013,0.5500542545954745,-0.5193527776585328,0.5053207564238386,-0.29000703744269096
CZE,2014,0.5587804420914844,-0.5110907580562625,0.49869730892995656,-0.2899763488754758
CZE,2015,0.7261645840604015,-0.5826949279426046,0.4431166014359137,-0.23197556121514443
CZE,2016,0.6944329931658203,-0.6377750586244062,0.39061008231965977,-0.10570783223605221
CZE,2017,0.6407867723096683,-0.7286572742493788,0.3270150703202981,-0.04026743361043736
CZE,2018,0.5755386885326854,-0.7947534310675409,0.29917036545100545,0.09046357612964856
CZE,2019,0.5670108234797664,-0.8525875682834325,0.2992541729673349,0.16052353417387277
CZE,2020,0.5066216395585161,-0.9104217054993242,0.25319279740653455,0.24859076293172688
CZE,2021,0.33209788963831816,-0.7093792285107483,0.01741252010741139,0.1173562335812983
CZE,2022,0.23412660275129793,-0.6047269802153251,-0.006212629038599264,0.22149909367390233
CZE,2023,0.2699238037292477,-0.5551548626017038,0.09010184825109026,0.23133261715108602
CZE,2024,,-0.5634168822039739,0.13055706430648797,0.2037817983641722
CZE,2025,,-0.5331228103289832,0.0009581861132881167,0.2322887911903884
DNK,1995,,,,
DNK,1996,-0.861803217770309,,0.8473618133901061,0.2796000913857848
DNK,1997,-0.9306211055229325,,0.7727664155099924,0.3385308565599291
DNK,1998,-0.8988895146283513,,0.5464749223839404,0.40934241425484336
DNK,1999,-0.8902624883538865,,0.3820906558366199,0.4606883339245131
DNK,2000,-0.885800233384336,,0.04481210311275201,0.5289729049784699
DNK,2001,-0.6518789117583433,-0.24946013731770472,0.015248352412250718,0.6162301183408849
DNK,2002,-0.6830155353236518,-0.34585036601085756,0.1465437880880467,0.6318208212581712
DNK,2003,-0.6881719188440208,-0.3403423529426775,0.2020181307761748,0.6348449287687241
DNK,2004,-0.8206513108288988,-0.39817649015856904,0.09231184113665264,0.6396112054478947
DNK,2005,-0.8168831844101674,-0.4532566208403707,-0.1918394060921241,0.70498553677134
DNK,2006,-0.7360667888505298,-0.6405290651584963,-0.7182821653445223,0.7587576577372825
DNK,2007,-0.524159258407653,-0.8112774702720812,-0.8274327766743189,0.8483717779043076
DNK,2008,-0.4982781795842605,-0.9131757120334143,-0.7482321443191134,0.8627839082003513
DNK,2009,-0.5124582342652765,-0.7479353199880094,-0.253019390901256,0.8362964294783622
DNK,2010,-0.779102759001306,-0.5413848299312534,-0.5771819961136428,0.6879372721476559
DNK,2011,-0.7501476823100006,-0.4560106273744608,-0.6854556381432084,0.717448316340077
DNK,2012,-0.6905517881611146,-0.3486043725449477,-0.8203785850060528,0.7408607123465493
DNK,2013,-0.5321913173528443,-0.38440645748811864,-0.9815802959474985,0.7310523248587515
DNK,2014,-0.5286215133772035,-0.40919251629492953,-0.9642136058079889,0.7568348338700878
DNK,2015,-0.5653111653490638,-0.38440645748811864,-1.6328643345865381,0.7761685456327713
DNK,2016,-0.5198953258811938,-0.497320725385812,-1.9330041518120056,0.8127534899796655
DNK,2017,-0.7480652966575438,-0.5771869148744243,-1.9461631608302499,0.8709763283565063
DNK,2018,-0.7611545779015585,-0.6184970128857755,-2.0187262778294666,0.9334972924567199
DNK,2019,-0.5514285943326842,-0.665315123965307,-1.8368106437861835,0.9688316513202533
DNK,2020,-0.5063102385294512,-0.6708231370334873,-2.369934954489481,1.0030018922814736
DNK,2021,-0.5054177875355413,-0.4807966861812715,-2.727988813607608,0.9500282714267817
DNK,2022,-0.41329701271970937,-0.6350210520903161,-3.418172151952922,1.104437503022187
DNK,2023,0.025293070176333532,-0.8085234637379913,-2.4188028722617365,1.0928383564190667
DNK,2024,,-0.8167854833402615,-2.7534554552856343,1.0902482646329175
DNK,2025,,-0.8856356466925135,-2.9605864006747797,1.167394116856583
EST,1995,,,,
EST,1996,1.8059311254700814,-1.5052871168627817,1.0362622848147276,-2.897268226284093
EST,1997,1.7064724202598767,-1.5190571495332321,0.954418512846041,-2.7285115843880643
EST,1998,1.8737574010072489,-1.5355811887377726,1.0444306079268821,-2.3705065751384784
EST,1999,1.644100011907716,-1.5631212540786734,1.2370876591845865,-2.234639502951125
EST,2000,1.346318863606378,-1.549351221408223,1.119728652387373,-2.2194423357617876
EST,2001,0.502456868253602,-1.585153306351394,1.0845238714586025,-2.0086322662293927
EST,2002,0.4688412141496548,-1.5906613194195742,1.175287016019772,-1.8422939766101292
EST,2003,0.6706342999948841,-1.5686292671468536,1.1043121902527997,-1.6486906337963703
EST,2004,0.6865992566637203,-1.5713832736809437,1.0608796287208055,-1.4404426814113005
EST,2005,0.5368658121299141,-1.582399299817304,1.0898987359303678,-1.2504440354156252
EST,2006,0.4661638611679246,-1.5961693324877544,1.2567697389943,-0.9970993947493835
EST,2007,0.4063696445759478,-1.5961693324877544,1.4548519679926732,-0.7363907624454565
EST,2008,0.31147235555683994,-1.618201384760475,1.530958977906978,-0.5293583393377892
EST,2009,0.2821206339793525,-1.5961693324877544,1.2479723304763222,-0.6588115014378734
EST,2010,-0.07297570037532314,-1.5052871168627817,1.3916105341509446,-1.069211014269509
EST,2011,0.5483685138291998,-1.5052871168627817,1.3162865860163122,-1.0008948510571902
EST,2012,0.8034111756443979,-1.516303142999142,1.2115915533938895,-0.8011091912462635
EST,2013,0.9932057536826137,-1.4199129143059892,0.9673287302609271,-0.6974106706825568
EST,2014,1.0607345455551447,-1.411650894703719,0.8332188929212829,-0.641690749549169
EST,2015,0.9935032373472501,-1.4061428816355388,0.7292948063811568,-0.5470264759705218
EST,2016,0.6985977644707339,-1.4281749339082594,0.7624519432574695,-0.4941380419048137
EST,2017,0.5512441892540214,-1.4446989731128,0.6342411328621053,-0.4192749343400256
EST,2018,0.5875371963396989,-1.4667310253855206,0.5509123308735864,-0.27462431841118146
EST,2019,0.5656225663781287,-1.4915170841923313,0.5257524615300081,-0.18618782103946038
EST,2020,0.45099219427145304,-1.477747051521881,0.46172471093798223,-0.101317422492389
EST,2021,0.9191323211880753,-1.1995923915787827,0.23438169141232892,-0.1862929487616337
EST,2022,1.1849835561517406,-1.2188704373174133,0.13231851631540342,0.019846086464562235
EST,2023,0.9098111663627915,-1.1968383850446926,0.316918584636794,-0.015996461736817087
EST,2024,,-1.1692983197037918,0.2836596515021146,-0.15553913109602077
EST,2025,,-1.0784161040788192,0.15688836192586475,-0.17480637023900866
FIN,1995,,,,
FIN,1996,-0.6401778876159668,-0.2053960327722634,1.328936263040773,-0.5341978189420319
FIN,1997,-0.564815359241336,-0.19988801970408335,1.1976776657270498,-0.4483184906342993
FIN,1998,-0.602099978542469,-0.2880162287949658,1.1031494356142397,-0.29309871974387924
FIN,1999,-0.7594688371352839,-0.43673258163583034,0.9574164208425138,-0.16050704123068957
FIN,2000,-0.8467307120953826,-0.5110907580562625,0.6786496570223375,-0.0537158037705732
FIN,2001,-0.8176764741825315,-0.4835506927153616,0.6659718918779911,0.08785905516332271
FIN,2002,-0.9313152340737516,-0.530368803794893,0.8034042926440017,0.15036559827531654
FIN,2003,-0.8929398413356168,-0.5524008560676137,0.9166646490504723,0.1879742337646711
FIN,2004,-0.8317573676420024,-0.4807966861812715,0.8223162779903692,0.23407201095592772
FIN,2005,-0.7817801119830362,-0.4890587057835419,0.8294173737401263,0.32962997240865277
FIN,2006,-0.7301171155577958,-0.5661708887380641,0.7573692946404134,0.39264572147720334
FIN,2007,-0.7224817014987872,-0.6184970128857755,0.74906406463521,0.4861166002399765
FIN,2008,-0.6735952192768228,-0.734165287317559,0.8684655735238062,0.6110109659260423
FIN,2009,-0.3363479048003495,-0.76996737226073,1.1679251870987901,0.6193072907628676
FIN,2010,-0.5135490077022777,-0.5110907580562625,0.9238129134556831,0.3854012575221892
FIN,2011,-0.42648545518526976,-0.34585036601085756,0.8143660628595916,0.45534549795664697
FIN,2012,-0.44542524850047327,-0.2935242418631461,1.0206293847371362,0.5052597767180963
FIN,2013,-0.3649063366054727,-0.13103785635183132,0.9253855184353019,0.45243202883830924
FIN,2014,-0.529216480706477,-0.05117166686321901,0.7738848601187427,0.41442438038857676
FIN,2015,-0.6480116241180662,0.05898859450038424,0.6792477242366345,0.39051869444339105
FIN,2016,-0.766806767529656,0.16914885586398748,0.6462786419436365,0.3941087794844613
FIN,2017,-0.7857465608448589,0.16364084279580723,0.6740826287449105,0.45375428082619423
FIN,2018,-0.70721087338077,0.10856071211400561,0.6928631768986027,0.5329958579986098
FIN,2019,-0.6855937270838363,0.07551263370492496,0.8193473416101866,0.560364576811625
FIN,2020,-0.5555933656375978,0.07275862717083464,0.6916375078871273,0.5930347988668844
FIN,2021,-0.7623445125601054,0.34815928057984274,0.5890557468972333,0.522399136695689
FIN,2022,-0.5305055765865696,0.2875711368298609,0.46088166987909335,0.5866819213758769
FIN,2023,-0.21239637786839055,0.3123571956366718,0.7072981293207858,0.5993723574878433
FIN,2024,,0.39497739165937423,0.6310125086426102,0.5555676788042602
FIN,2025,,0.5436937445002388,0.5230419619725242,0.5449835840539845
FRA,1995,,,,
FRA,1996,-2.0956662974617997,-0.13379186288592143,-0.048069866936785804,-0.1791017106222612
FRA,1997,-1.9900595965157706,-0.05667967993139905,-0.10210465477421594,-0.1516857711351462
FRA,1998,-1.8790981896062813,-0.018123588454137956,-0.2023630902715588,-0.09510381812557629
FRA,1999,-1.8821721874741937,-0.015369581920047833,-0.2869259197002755,-0.015323576912933512
FRA,2000,-1.8814780589233748,-0.03464762765867848,-0.500750373812757,0.05925602801057197
FRA,2001,-1.7084417273263603,-0.08146573873820974,-0.45000493341753534,0.1480879745738675
FRA,2002,-1.7196469453610093,-0.09248176487457022,-0.24584779675890925,0.17865695705898813
FRA,2003,-1.8110735916260223,-0.0374016341927686,-0.1328805026341175,0.1877338088272639
FRA,2004,-1.8725535489842737,0.07551263370492496,-0.21513911341862768,0.19481803311049062
FRA,2005,-1.8541095617767982,0.11682273171627618,-0.25125118593860896,0.250246558854372
FRA,2006,-1.7987776001543718,0.15262481665944716,-0.30158822822946146,0.2800044588880936
FRA,2007,-1.7683351051398828,0.07551263370492496,-0.450858804940468,0.33250331018660195
FRA,2008,-1.7570307258836884,0.07826664023901489,-0.4252642729983904,0.38243056838881484
FRA,2009,-1.7457263466274935,0.1966889212048883,-0.08980724660957515,0.3782072037264701
FRA,2010,-2.0197088017578952,0.5905118555797698,-0.30185098522583936,0.2898049299221928
FRA,2011,-1.8028432102377403,0.6510999993297517,-0.3814464830283811,0.3293806781316011
FRA,2012,-1.694955801196163,0.7171961561479138,-0.30604287834986144,0.38024247659100496
FRA,2013,-1.634566617274913,0.7998163521706162,-0.4358904026164185,0.3726860024988712
FRA,2014,-1.63843390491519,0.8796825416592283,-0.525481388909023,0.38024247659100496
FRA,2015,-1.6006534795063292,0.9237466462046698,-0.6160069639931799,0.39288249669175695
FRA,2016,-1.4963358744403923,0.9457786984773904,-0.6960672328934426,0.4091324678958719
FRA,2017,-1.4864197522858356,0.9760727703523812,-0.8811183074965788,0.42178673535538386
FRA,2018,-1.4351534007467774,0.9953508160910118,-0.9248753892296474,0.46547829334069646
FRA,2019,-1.372086863843797,0.9870887964887417,-0.7665447105398291,0.496409683987192
FRA,2020,-1.3684178986466111,0.9788267768864715,-0.9852007017124025,0.5389607291266733
FRA,2021,-1.4285095989032244,1.438745868079515,-1.2903257156041297,0.32675374576115296
FRA,2022,-1.2817509910157854,1.3809117308636232,-1.3315166189459877,0.4895756666837336
FRA,2023,-0.9734587532306174,1.3423556393863623,-0.8867158864624197,0.550065139930747
FRA,2024,,1.2900295152386505,-0.9336725662894114,0.5809054189056599
FRA,2025,,1.375403717795443,-0.9514593262535463,0.6050833020761732
DEU,1995,,,,
DEU,1996,-2.2640420516461726,-0.21365805237453375,0.6757558115181553,0.051523910919744405
DEU,1997,-2.143462006246763,-0.13654586942001137,0.6221901539170798,0.07356244439992243
DEU,1998,-1.9744912847331166,-0.10625179754502063,0.5002705558530376,0.12044309296978394
DEU,1999,-1.8730493550920018,-0.08972775834048011,0.4103548432866864,0.1770226551869697
DEU,2000,-1.722720943228922,-0.0649416995336694,0.3154389092041106,0.23316274914130666
DEU,2001,-1.4732313098202752,-0.09523577140866014,0.32964622899653045,0.3065907712366844
DEU,2002,-1.5087310271335885,-0.12552984328365108,0.31712623060409617,0.3473018757396713
DEU,2003,-1.6319884255147283,-0.07871173220411981,0.38232935969084736,0.339329404266403
DEU,2004,-1.614139405636526,0.01767849648903302,0.24623851316275533,0.3263144386086674
DEU,2005,-1.4691656997369074,0.06449660756856448,0.16729725003153895,0.3596521624931422
DEU,2006,-1.370202800634431,0.12233074478445602,0.02504115104967316,0.38668197162748996
DEU,2007,-1.204206915767152,0.10305269904582577,0.09474783892581604,0.4916889990636697
DEU,2008,-1.2322695414645475,0.028694522625393504,0.016126932874330164,0.572429632460762
DEU,2009,-1.2194777438851692,0.07000462063674472,0.16939873944129757,0.6030603124829953
DEU,2010,-1.5003023233022152,0.2682930910912306,-0.009386360559592676,0.4623054884059004
DEU,2011,-1.0674635912558148,0.5051376530229774,-0.03164721280958856,0.5752760614286458
DEU,2012,-1.0001331218263751,0.43628748967072545,0.04487736786590867,0.6725366188206494
DEU,2013,-0.9883329364624525,0.4720895746138964,-0.04739419800061203,0.6811072329703762
DEU,2014,-1.042574124647878,0.40874742432982464,-0.1264341635151569,0.6872002319023
DEU,2015,-1.0428716083125145,0.3261272283071222,-0.16755423891114082,0.7360370515247695
DEU,2016,-0.905334994028813,0.2352450126821496,-0.22053767431224006,0.760306811181282
DEU,2017,-0.9750453327753464,0.15537882319353707,-0.44188515232572295,0.8012847071106578
DEU,2018,-0.9487676090657713,0.03695654222766367,-0.5159936994768303,0.8683468496504952
DEU,2019,-0.9315135565168424,-0.05117166686321901,-0.5661886662066491,0.8942060762141583
DEU,2020,-0.9230848526854696,-0.10900580407911055,-0.7327825397256843,0.9183005761039464
DEU,2021,-1.157204496754553,0.14711680359126691,-0.9933310361708235,0.8098667842234701
DEU,2022,-0.9723679797936162,0.144362797057177,-1.0291157210062531,0.914868391294244
DEU,2023,-0.595456176698916,0.04797256836402415,-0.6617157474057069,0.9449238898992866
DEU,2024,,-0.00986156885186779,-0.7361763267855448,0.8979449259785226
DEU,2025,,-0.012615575385957714,-0.9157069106989019,0.8776353063082727
GRC,1995,,,,
GRC,1996,-1.535207073286255,1.0394149206364534,0.2671294314663628,-1.2857632443242315
GRC,1997,-1.454985645055891,1.130297136261426,0.22703960487246339,-1.2612420823775765
GRC,1998,-1.5271750143410636,1.100003064386435,0.012308521153446574,-1.181211636733343
GRC,1999,-1.1337032872482538,1.0504309467728135,-0.2972254920492583,-1.1069558001958735
GRC,2000,-1.0173871743753036,1.105511077454615,-1.2537811194705855,-1.0480510745720883
GRC,2001,-0.7307120828870692,1.2735054760341102,-0.39750772140688084,-0.9522249627737855
GRC,2002,-0.939446454240488,1.3175695805795513,0.018055317823595436,-0.8464454697939721
GRC,2003,-1.0376160635705995,1.2459654106932094,0.3884691422704108,-0.73578611458034
GRC,2004,-1.1216056182196947,1.1468211754659663,0.4661945683961785,-0.59396137392521
GRC,2005,-1.1876469917690422,1.1798692538750473,0.46140089954062397,-0.46278794298868736
GRC,2006,-1.09711279649794,1.301045541375011,0.23153233707178839,-0.4395801390754001
GRC,2007,-1.4934601990155707,1.174361240806867,0.3098317249750013,-0.28335434138883975
GRC,2008,-0.7200026709601484,1.1550831950682365,0.3573432699823761,-0.1994594764242264
GRC,2009,-0.46367091326485715,1.3285856067159119,0.9344859672253427,-0.20490972193325155
GRC,2010,-0.8777681744391452,1.813290756715766,0.8620415228023715,-0.3223774026014908
GRC,2011,-1.299500849672442,2.344814017795152,1.1379587742635762,-0.4798599861177184
GRC,2012,-0.7343810480842556,3.0966578016017436,1.2206405990029983,-0.7492925521914502
GRC,2013,-0.8904608107969779,2.7937170828518347,1.133411038730861,-0.9636869533211281
GRC,2014,-1.0288898760745893,3.2426201479085184,0.7179233640779467,-1.0050355833841884
GRC,2015,-0.4610927215046726,3.30596229819259,0.6501343760490744,-0.9667913070486351
GRC,2016,-0.47487613129950645,3.2205880956357973,0.6469453429825729,-0.9554947197156076
GRC,2017,-0.5034345631046296,3.31697832432895,0.6733117117594557,-0.9453920557328792
GRC,2018,-0.010999936909343967,3.2894382589880493,0.5114894816260749,-0.9017565653144576
GRC,2019,-0.24412796876297183,3.479464709840265,0.734825496563416,-0.8426962760676053
GRC,2020,-0.2476977727386125,3.31973233086304,0.510345555212561,-0.7807452918200052
GRC,2021,-0.4605969153969448,4.041282042794641,0.27069983936292463,-1.0286621272908718
GRC,2022,-0.3553868593370981,3.708047252169742,0.2699182887733993,-0.796168848180188
GRC,2023,-0.20406683525856287,3.1710159780221763,0.29976511551908513,-0.6397563424638613
GRC,2024,,2.7992250959200153,0.2367460353169743,-0.5764663139980555
GRC,2025,,2.5210704359769167,0.20968164978267223,-0.5179952296825353
HUN,1995,,,,
HUN,1996,0.05672717740627834,0.58500384251159,1.0755338461535704,-2.230365241576972
HUN,1997,0.26377580799342243,0.2352450126821496,0.9768009092161153,-2.2231716810730044
HUN,1998,0.43393646416561554,-0.012615575385957714,0.9498160050911926,-2.1407667817484453
HUN,1999,0.7724728745221808,-0.06218769299957929,0.8833646564276141,-2.0354305029458115
HUN,2000,0.9908258843655199,-0.0649416995336694,0.7740532287184998,-1.9480898576311951
HUN,2001,1.2051132841254903,-0.1943800066359031,0.7694246150900549,-1.827864834042803
HUN,2002,1.00490677782499,-0.2880162287949658,0.7101402394679227,-1.7171757726499952
HUN,2003,0.762457591146079,-0.1943800066359031,0.7701827292873075,-1.588216344640606
HUN,2004,0.793990859597569,-0.12277583674956095,0.8528348793553181,-1.4791604671542609
HUN,2005,0.7862562843170147,-0.10349779101093051,0.7974153349158942,-1.3460335601552953
HUN,2006,0.6632963696005119,-0.05667967993139905,0.795875069701664,-1.2301419104223514
HUN,2007,0.9715886073856793,0.05072657489811407,0.6847600134428493,-1.1246246842714265
HUN,2008,1.3152814012626148,0.0810206467731048,0.740673502410271,-1.1118464628435907
HUN,2009,1.2089805717657676,0.2517690518866899,0.9234627368554025,-1.0812683080888355
HUN,2010,1.0716422799251568,0.42802547006845526,0.6672375466552986,-1.2606100795157322
HUN,2011,1.2954491569535014,0.4831056007502569,0.6988694648551577,-1.226725142803224
HUN,2012,1.453611305318681,0.49136762035252707,0.7869766946770301,-1.1693763792937308
HUN,2013,1.6520329096313604,0.4335334831366355,0.5179411413035709,-1.1894646368552708
HUN,2014,1.639836079381256,0.40048540472755445,0.4216072138821638,-1.1257416328283916
HUN,2015,1.6875326269446738,0.38120735898892383,0.3928819019430418,-1.0036294471969465
HUN,2016,1.7157935750851605,0.35917530671620324,0.2761558689721735,-0.8996925735976894
HUN,2017,1.7966099706447975,0.3288812348412121,0.1282052493276211,-0.8261685481462661
HUN,2018,1.7079598385830612,0.2572770649548702,0.09136538859165838,-0.7110419840645164
HUN,2019,1.4568836256296853,0.16914885586398748,0.0874802093610782,-0.5623345467508188
HUN,2020,1.3889581888709717,0.06449660756856448,0.07617413292775972,-0.4288918799628221
HUN,2021,1.338782610768914,0.44179550273890567,-0.06708496748941277,-0.5388384473217372
HUN,2022,1.22256565911751,0.37294533938665364,-0.07677179744532718,-0.34477984987792276
HUN,2023,1.3484012492588344,0.3151112021707617,0.07483296088810316,-0.23079468077441473
HUN,2024,,0.2930791498980411,0.03846185147829077,-0.2488323406968966
HUN,2025,,0.2985871629662214,0.018881200861592336,-0.22199678758909966
IRL,1995,,,,
IRL,1996,0.22421048059674123,0.43904149620481536,,-0.6088154528219405
IRL,1997,0.29987049263600857,0.19944292773897862,,-0.439771891455095
IRL,1998,0.36016051533571364,-0.02913961459049824,,-0.19249359455356896
IRL,1999,0.6746007488567068,-0.3100482810676866,,-0.00717817221472181
